SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,STREET_ID,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,ALTERNATE_NAME,CFCC,SPEEDLIMIT,ONEWAY,F_ZLEV,T_ZLEV,FT_COST,TF_COST,FT_DIR,TF_DIR,SHIELD,HWY_NUM,MUN_L,MUN_R,NBHD_L,NBHD_R,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,MCD00_L,MCD00_R,Shape_Length,shape_wkt,coordinates,segment_length_m,traffic_weight
7251,136.0,156.0,137.0,171.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.15,0.15,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000833606807164,"MULTILINESTRING ((-71.082181987999945 42.343747456000074, -71.082823123999958 42.343214685000078))","[(-71.08218198799995, 42.343747456000074), (-71.08282312399996, 42.34321468500008)]",92.53035559515052,0.21794871794871795
7252,158.0,174.0,173.0,195.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.141,0.141,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000832311503249,"MULTILINESTRING ((-71.082823123999958 42.343214685000078, -71.083467676999987 42.342688098000053))","[(-71.08282312399996, 42.34321468500008), (-71.08346767699999, 42.34268809800005)]",92.3865768606863,0.20253164556962025
7253,176.0,204.0,197.0,203.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.06,0.06,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000341489222541,"MULTILINESTRING ((-71.083467676999987 42.342688098000053, -71.083735798999953 42.342476614000077))","[(-71.08346767699999, 42.34268809800005), (-71.08373579899995, 42.34247661400008)]",37.905303702050034,0.1935483870967742
7254,238.0,252.0,237.0,251.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.283,0.283,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001311163908064,"MULTILINESTRING ((-71.084440798999935 42.341887603000032, -71.08545987499997 42.341062597000075))","[(-71.08444079899994, 42.34188760300003), (-71.08545987499997, 42.341062597000075)]",145.53919379513374,0.28225806451612906
7255,254.0,266.0,253.0,265.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.283,0.283,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000261889861794,"MULTILINESTRING ((-71.08545987499997 42.341062597000075, -71.085661139999957 42.34089503000007))","[(-71.08545987499997, 42.341062597000075), (-71.08566113999996, 42.34089503000007)]",29.069774659152497,0.28
7258,2.0,18.0,1.0,21.0,3708,,Saint Cecilia,ST,,,A41,20,FT,0,0,0.08,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00037688049295,"MULTILINESTRING ((-71.086646690999942 42.347328172000061, -71.086515272999975 42.347060836000026, -71.086511626999936 42.346981931000073))","[(-71.08664669099994, 42.34732817200006), (-71.08651527299997, 42.347060836000026), (-71.08651162699994, 42.34698193100007)]",41.833734717426516,0.34146341463414637
7267,2.0,56.0,1.0,59.0,3717,,Saint James,AVE,,,A31,35,,0,0,0.22115409,0.22115409,,,S,9,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002447135777581,"MULTILINESTRING ((-71.07029307199997 42.351091431000043, -71.070835774999978 42.350915778000058, -71.071110983999972 42.350838598000053, -71.071645399999966 42.350691037000047, -71.071923677999962 42.350618141000041, -71.072648096999956 42.350428592000071))","[(-71.07029307199997, 42.35109143100004), (-71.07083577499998, 42.35091577800006), (-71.07111098399997, 42.35083859800005), (-71.07164539999997, 42.35069103700005), (-71.07192367799996, 42.35061814100004), (-71.07264809699996, 42.35042859200007)]",271.6320713115285,0.0
7268,110.0,126.0,115.0,127.0,3717,,Saint James,AVE,,,A31,35,FT,0,0,0.09817634,-1.0,,,S,9,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001091668398357,"MULTILINESTRING ((-71.074802119999958 42.349841793000053, -71.075175588999969 42.349750243000074, -71.075449237999976 42.349676726000041, -71.07585987799996 42.34957197600005))","[(-71.07480211999996, 42.34984179300005), (-71.07517558899997, 42.349750243000074), (-71.07544923799998, 42.34967672600004), (-71.07585987799996, 42.34957197600005)]",121.17519221763574,0.0
7287,2.0,12.0,1.0,9.0,3732,,Saint Stephen,ST,,,A41,20,FT,0,0,0.134,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000664925679063,"MULTILINESTRING ((-71.085768913999971 42.34335842400003, -71.085895918999938 42.343204527000069, -71.086251815999958 42.342904652000072))","[(-71.08576891399997, 42.34335842400003), (-71.08589591899994, 42.34320452700007), (-71.08625181599996, 42.34290465200007)]",73.8067503759497,0.328125
7288,14.0,24.0,11.0,19.0,3732,,Saint Stephen,ST,,,A41,20,FT,0,0,0.134,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,9.0384366815e-05,"MULTILINESTRING ((-71.086251815999958 42.342904652000072, -71.086320934999947 42.342846412000029))","[(-71.08625181599996, 42.34290465200007), (-71.08632093499995, 42.34284641200003)]",10.032664716445428,0.0
7289,26.0,32.0,21.0,25.0,3732,,Saint Stephen,ST,,,A41,20,FT,0,0,0.067,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000372911012154,"MULTILINESTRING ((-71.086320934999947 42.342846412000029, -71.086606109999934 42.342606125000032))","[(-71.08632093499995, 42.34284641200003), (-71.08660610999993, 42.34260612500003)]",41.39312234906043,0.25
7305,,,,,5251,,Stanhope,CT,,,A73,5,N,0,0,-1.0,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000233189273031,"MULTILINESTRING ((-71.073061732999975 42.348238281000079, -71.073241644999939 42.348089927000046))","[(-71.07306173299997, 42.34823828100008), (-71.07324164499994, 42.348089927000046)]",25.884009306462367,0.2191958495460441
7319,1.0,1.0,2.0,2.0,3957,,Spruce,ST,,,A41,20,FT,0,0,0.07,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000368376664342,"MULTILINESTRING ((-71.067945619999989 42.357442069000058, -71.067804111999976 42.357101956000065))","[(-71.06794561999999, 42.35744206900006), (-71.06780411199998, 42.357101956000065)]",40.889809741976684,0.34210526315789475
7320,3.0,7.0,4.0,18.0,3957,,Spruce,ST,,,A41,20,FT,0,0,0.035,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000133877511435,"MULTILINESTRING ((-71.067804111999976 42.357101956000065, -71.067758854999965 42.356975960000057))","[(-71.06780411199998, 42.357101956000065), (-71.06775885499997, 42.35697596000006)]",14.860403769307629,0.0
7321,9.0,99.0,20.0,98.0,3957,,Spruce,ST,,,A41,20,FT,0,0,0.082,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000425971418095,"MULTILINESTRING ((-71.067758854999965 42.356975960000057, -71.067614858999946 42.356575065000072))","[(-71.06775885499997, 42.35697596000006), (-71.06761485899995, 42.35657506500007)]",47.28282740857758,0.2222222222222222
7338,2.0,18.0,1.0,19.0,3983,,Stillman,ST,,,A41,20,FT,0,0,0.13100947,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000814714267183,"MULTILINESTRING ((-71.055871897999964 42.363592918000052, -71.056100963999938 42.36367543800003, -71.056357717999958 42.363766985000041, -71.056386094999937 42.363776698000038, -71.056414472999961 42.363786412000024, -71.056443317999936 42.363795442000026, -71.056480935999957 42.363806563000026, -71.056562179999958 42.363829515000077, -71.05658386999994 42.363836459000026, -71.056603926999969 42.363845454000057, -71.056636369999978 42.363868904000071))","[(-71.05587189799996, 42.36359291800005), (-71.05610096399994, 42.36367543800003), (-71.05635771799996, 42.36376698500004), (-71.05638609499994, 42.36377669800004), (-71.05641447299996, 42.363786412000024), (-71.05644331799994, 42.363795442000026), (-71.05648093599996, 42.363806563000026), (-71.05656217999996, 42.36382951500008), (-71.05658386999994, 42.36383645900003), (-71.05660392699997, 42.36384545400006), (-71.05663636999998, 42.36386890400007)]",90.43328365725945,0.0
7375,2.0,16.0,1.0,15.0,3994,,Stoneholm,ST,,,A41,15,FT,0,0,-1.0,0.25,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001047609252075,"MULTILINESTRING ((-71.088685973999986 42.345291821000046, -71.088572589999956 42.345662554000057, -71.088524193999945 42.345709717000034, -71.088475295999956 42.345727378000049, -71.087954169999989 42.345870263000052))","[(-71.08868597399999, 42.345291821000046), (-71.08857258999996, 42.34566255400006), (-71.08852419399994, 42.345709717000034), (-71.08847529599996, 42.34572737800005), (-71.08795416999999, 42.34587026300005)]",116.28462698032186,0.0
7404,401.0,375.0,408.0,332.0,4010,,Stuart,ST,,,A31,35,FT,0,0,0.20110172,-1.0,,,S,9,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00223027873467,"MULTILINESTRING ((-71.074357505999956 42.348942972000032, -71.072204276999969 42.349524133000045))","[(-71.07435750599996, 42.34894297200003), (-71.07220427699997, 42.349524133000045)]",247.56093954836922,0.2978723404255319
7405,431.0,403.0,436.0,410.0,4010,,Stuart,ST,,,A31,35,FT,0,0,0.09867394,-1.0,,,S,9,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001083150926172,"MULTILINESTRING ((-71.075388116999989 42.34860972000007, -71.074357505999956 42.348942972000032))","[(-71.07538811699999, 42.34860972000007), (-71.07435750599996, 42.34894297200003)]",120.22975280509102,0.4842105263157895
7419,2.0,24.0,1.0,25.0,4019,,Summer,ST,,,A71,5,N,0,0,-1.0,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000932476554812,"MULTILINESTRING ((-71.060523976999946 42.355458954000028, -71.060379993999959 42.355419634000043, -71.060163538999973 42.355243201000064, -71.059764650999966 42.354935185000045))","[(-71.06052397699995, 42.35545895400003), (-71.06037999399996, 42.35541963400004), (-71.06016353899997, 42.355243201000064), (-71.05976465099997, 42.354935185000045)]",103.50489758417461,0.0
7503,2.0,2.0,1.0,1.0,4072,,Tai Tung,ST,,,A41,20,FT,0,0,-1.0,0.102,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000632663378433,"MULTILINESTRING ((-71.061126576999982 42.348106222000069, -71.061740050999958 42.34826085900005))","[(-71.06112657699998, 42.34810622200007), (-71.06174005099996, 42.34826085900005)]",70.22563500604936,0.2931547619047619
7566,,,,,4114,,Thayer,ST,,,A70,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002448070666582,"MULTILINESTRING ((-71.065272279999988 42.34276549100008, -71.062902472999951 42.342151435000062))","[(-71.06527227999999, 42.34276549100008), (-71.06290247299995, 42.34215143500006)]",271.7358439906023,0.21810699588477367
7658,60.0,98.0,59.0,93.0,4181,,Tremont,ST,,,A31,25,FT,0,0,0.12911375,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000883829865886,"MULTILINESTRING ((-71.060442128999966 42.358001556000033, -71.060966595999957 42.357467090000057, -71.061045754999952 42.357389871000066, -71.061063290999982 42.35737285700003))","[(-71.06044212899997, 42.35800155600003), (-71.06096659599996, 42.35746709000006), (-71.06104575499995, 42.357389871000066), (-71.06106329099998, 42.35737285700003)]",98.10511511339065,0.0
7660,190.0,212.0,191.0,215.0,4181,,Tremont,ST,,,A31,25,FT,0,0,0.11625019,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000712259436431,"MULTILINESTRING ((-71.064543383999933 42.352367761000039, -71.064717383999948 42.351709833000029, -71.064724721999937 42.351678982000067))","[(-71.06454338399993, 42.35236776100004), (-71.06471738399995, 42.35170983300003), (-71.06472472199994, 42.35167898200007)]",79.06079744387117,0.34615384615384615
7661,400.0,440.0,401.0,441.0,4181,,Tremont,ST,,,A31,25,,0,0,0.171,0.171,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001082446565049,"MULTILINESTRING ((-71.068597603999933 42.347489632000077, -71.068657836999932 42.347404105000066, -71.069114342999967 42.346539368000037))","[(-71.06859760399993, 42.34748963200008), (-71.06865783699993, 42.34740410500007), (-71.06911434299997, 42.34653936800004)]",120.15156872047001,0.19469026548672566
7662,500.0,502.0,501.0,505.0,4181,,Tremont,ST,,,A31,25,,0,0,0.04,0.04,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000296254948546,"MULTILINESTRING ((-71.069835504999958 42.345274295000081, -71.070026465999945 42.345047798000053))","[(-71.06983550499996, 42.34527429500008), (-71.07002646599994, 42.34504779800005)]",32.88429928858429,0.26666666666666666
7663,504.0,512.0,507.0,515.0,4181,,Tremont,ST,,,A31,25,,0,0,0.041,0.041,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000250772538412,"MULTILINESTRING ((-71.070026465999945 42.345047798000053, -71.070202851999966 42.344869543000073))","[(-71.07002646599994, 42.34504779800005), (-71.07020285199997, 42.34486954300007)]",27.83575176368213,0.24
7664,514.0,532.0,517.0,531.0,4181,,Tremont,ST,,,A31,25,,0,0,0.076,0.076,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000487710123037,"MULTILINESTRING ((-71.070202851999966 42.344869543000073, -71.070460480999941 42.344619420000072, -71.070563423999943 42.344542284000056))","[(-71.07020285199997, 42.34486954300007), (-71.07046048099994, 42.34461942000007), (-71.07056342399994, 42.344542284000056)]",54.13582365707481,0.2708333333333333
7665,534.0,538.0,533.0,535.0,4181,,Tremont,ST,,,A31,25,,0,0,0.073,0.073,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00056373052461,"MULTILINESTRING ((-71.070563423999943 42.344542284000056, -71.070784592999985 42.344421720000071, -71.071058388999973 42.344272466000064))","[(-71.07056342399994, 42.344542284000056), (-71.07078459299998, 42.34442172000007), (-71.07105838899997, 42.344272466000064)]",62.57408823167747,0.28
7666,540.0,550.0,537.0,551.0,4181,,Tremont,ST,,,A31,25,,0,0,0.079,0.079,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000560088355698,"MULTILINESTRING ((-71.071058388999973 42.344272466000064, -71.071551990999978 42.344007785000031))","[(-71.07105838899997, 42.344272466000064), (-71.07155199099998, 42.34400778500003)]",62.1698074824529,0.29411764705882354
7667,552.0,556.0,553.0,555.0,4181,,Tremont,ST,,,A31,25,,0,0,0.042,0.042,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000309127857639,"MULTILINESTRING ((-71.071551990999978 42.344007785000031, -71.071823652999967 42.343860273000075))","[(-71.07155199099998, 42.34400778500003), (-71.07182365299997, 42.343860273000075)]",34.31319219797509,0.3103448275862069
7668,580.0,590.0,583.0,593.0,4181,,Tremont,ST,,,A31,25,,0,0,0.05,0.05,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00035940930546,"MULTILINESTRING ((-71.072817837999935 42.343331102000036, -71.073052920999942 42.34320557500007, -71.073134597999967 42.343161287000044))","[(-71.07281783799993, 42.343331102000036), (-71.07305292099994, 42.34320557500007), (-71.07313459799997, 42.343161287000044)]",39.89443290609297,0.2903225806451613
7677,592.0,608.0,595.0,607.0,4181,,Tremont,ST,,,A31,25,,0,0,0.099,0.099,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000695934959608,"MULTILINESTRING ((-71.073134597999967 42.343161287000044, -71.073746703999973 42.342830150000054))","[(-71.07313459799997, 42.343161287000044), (-71.07374670399997, 42.342830150000054)]",77.24878051648768,0.3064516129032258
7678,,,,,4181,,Tremont,ST,,,,25,,0,0,0.01202289,0.01202289,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,8.9815548604e-05,"MULTILINESTRING ((-71.073746703999973 42.342830150000054, -71.073825596999939 42.342787223000073))","[(-71.07374670399997, 42.342830150000054), (-71.07382559699994, 42.34278722300007)]",9.969525895018203,0.0
7679,632.0,650.0,629.0,647.0,4181,,Tremont,ST,,,A31,25,,0,0,0.114,0.114,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000848209257306,"MULTILINESTRING ((-71.07457519899998 42.342387321000047, -71.074575243999959 42.342387297000073, -71.074603983999964 42.342372167000065, -71.074645084999986 42.342350516000067, -71.075281060999941 42.34200848200004, -71.075322821999976 42.341986685000052))","[(-71.07457519899998, 42.34238732100005), (-71.07457524399996, 42.34238729700007), (-71.07460398399996, 42.342372167000065), (-71.07464508499999, 42.34235051600007), (-71.07528106099994, 42.34200848200004), (-71.07532282199998, 42.34198668500005)]",94.15122756096589,0.0
7680,652.0,662.0,649.0,669.0,4181,,Tremont,ST,,,A31,25,,0,0,0.093,0.093,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00069577814617,"MULTILINESTRING ((-71.075322821999976 42.341986685000052, -71.075936955999964 42.341659658000026))","[(-71.07532282199998, 42.34198668500005), (-71.07593695599996, 42.341659658000026)]",77.23137422487093,0.22580645161290322
7681,724.0,742.0,725.0,743.0,4181,,Tremont,ST,,,A31,25,,0,0,0.11525909,0.11525909,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000862329658191,"MULTILINESTRING ((-71.078064749999953 42.340517710000029, -71.078824396999948 42.340109606000055))","[(-71.07806474999995, 42.34051771000003), (-71.07882439699995, 42.340109606000055)]",95.71859205921693,0.24178712220762155
7698,2.0,2.0,1.0,1.0,4179,,Tremont,PL,,,A41,15,,0,0,0.141,0.141,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000501155191048,"MULTILINESTRING ((-71.061270269999966 42.358226303000038, -71.061487380999949 42.357774618000064))","[(-71.06127026999997, 42.35822630300004), (-71.06148738099995, 42.357774618000064)]",55.62822620635732,0.23076923076923078
7710,30.0,40.0,31.0,39.0,4189,,Trinity,PL,,,A41,15,,0,0,0.12954149,0.12954149,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000488718508989,"MULTILINESTRING ((-71.075388116999989 42.34860972000007, -71.075363778999986 42.348556663000068, -71.075184326999988 42.34816551800003))","[(-71.07538811699999, 42.34860972000007), (-71.07536377899999, 42.34855666300007), (-71.07518432699999, 42.34816551800003)]",54.2477544978165,0.3787375415282392
7715,10.0,2.0,11.0,1.0,4196,,Tufts,ST,,,A41,15,FT,0,0,-1.0,0.076,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000361922804933,"MULTILINESTRING ((-71.058224697999947 42.35171594500008, -71.058111864999944 42.35168258300007, -71.057870258999969 42.351646667000068))","[(-71.05822469799995, 42.35171594500008), (-71.05811186499994, 42.35168258300007), (-71.05787025899997, 42.35164666700007)]",40.17343134759914,0.22580645161290322
7716,98.0,12.0,99.0,13.0,4196,,Tufts,ST,,,A41,15,FT,0,0,-1.0,0.119,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000610891416768,"MULTILINESTRING ((-71.057870258999969 42.351646667000068, -71.057266259999949 42.351555160000032))","[(-71.05787025899997, 42.35164666700007), (-71.05726625999995, 42.35155516000003)]",67.80894726128558,0.22448979591836735
7734,68.0,88.0,67.0,87.0,4217,,Union Park,ST,,,A41,20,,0,0,0.296,0.296,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001808087269692,"MULTILINESTRING ((-71.06964463199995 42.34131727700003, -71.069586222999988 42.341259441000034, -71.069416876999981 42.341036984000027, -71.069336915999941 42.34101318900008, -71.06823953199995 42.340695936000031, -71.06803085699994 42.340624514000069))","[(-71.06964463199995, 42.34131727700003), (-71.06958622299999, 42.341259441000034), (-71.06941687699998, 42.34103698400003), (-71.06933691599994, 42.34101318900008), (-71.06823953199995, 42.34069593600003), (-71.06803085699994, 42.34062451400007)]",200.69768693578746,0.0
7735,90.0,94.0,89.0,93.0,4217,,Union Park,ST,,,A41,20,FT,0,0,0.12,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000791660033385,"MULTILINESTRING ((-71.06803085699994 42.340624514000069, -71.067841245999944 42.340558513000076, -71.067284094999934 42.340361703000042))","[(-71.06803085699994, 42.34062451400007), (-71.06784124599994, 42.340558513000076), (-71.06728409499993, 42.34036170300004)]",87.87426370578012,0.19718309859154928
7744,28.0,32.0,29.0,33.0,4215,,Union,ST,,,A41,20,FT,0,0,0.02703808,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000136620608287,"MULTILINESTRING ((-71.056953496999938 42.361020390000078, -71.057013382999969 42.361143186000049))","[(-71.05695349699994, 42.36102039000008), (-71.05701338299997, 42.36114318600005)]",15.164887519805514,0.0
7745,34.0,42.0,35.0,43.0,4215,,Union,ST,,,A41,20,FT,0,0,0.02895662,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000146314878202,"MULTILINESTRING ((-71.057013382999969 42.361143186000049, -71.057077518999961 42.361274695000077))","[(-71.05701338299997, 42.36114318600005), (-71.05707751899996, 42.36127469500008)]",16.240951480394955,0.0
7746,2.0,10.0,1.0,7.0,4220,,Unity,ST,,,A41,15,FT,0,0,0.12,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000485946770838,"MULTILINESTRING ((-71.053574186999981 42.366590171000041, -71.053613522999967 42.366554650000069, -71.053936563999969 42.366266402000065))","[(-71.05357418699998, 42.36659017100004), (-71.05361352299997, 42.36655465000007), (-71.05393656399997, 42.366266402000065)]",53.9400915630277,0.29108910891089107
7747,42.0,98.0,39.0,99.0,4220,,Unity,ST,,,A41,15,FT,0,0,0.091,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000378007292799,"MULTILINESTRING ((-71.054114142999936 42.36610793400007, -71.054347987999961 42.36587422000008, -71.054381526999975 42.365840735000063))","[(-71.05411414299994, 42.36610793400007), (-71.05434798799996, 42.36587422000008), (-71.05438152699998, 42.36584073500006)]",41.958809500635056,0.3333333333333333
7964,2.0,92.0,1.0,93.0,4337,,Wareham,ST,,,A41,20,FT,0,0,0.461,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002599198408307,"MULTILINESTRING ((-71.068495133999988 42.340139866000072, -71.067903376999936 42.339657425000041, -71.067638983999984 42.339443764000066, -71.067191297999955 42.33905721900004, -71.066887748999989 42.338823513000079, -71.066755644999944 42.338703647000045, -71.066493156999968 42.338483129000053))","[(-71.06849513399999, 42.34013986600007), (-71.06790337699994, 42.33965742500004), (-71.06763898399998, 42.339443764000066), (-71.06719129799995, 42.33905721900004), (-71.06688774899999, 42.33882351300008), (-71.06675564499994, 42.338703647000045), (-71.06649315699997, 42.33848312900005)]",288.51102332206665,0.0
